id,result,status,true_status,transcript,duration,call_status,prompt
272247,недозвон,недозвон,,,0,480 Temporarily Unavailable,
283281,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
283354,недозвон,недозвон,,,0,480 Temporarily Unavailable,
283885,недозвон,недозвон,,,0,480 Temporarily Unavailable,
283891,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",28,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
283946,недозвон,недозвон,,,0,480 Temporarily Unavailable,
284013,недозвон,недозвон,,,0,480 Temporarily Unavailable,
284307,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?",9,200 OK,hello_main
284456,недозвон,недозвон,,,0,480 Temporarily Unavailable,
284658,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
284836,недозвон,недозвон,,,0,480 Temporarily Unavailable,
285347,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?",7,200 OK,hello_main
364254,недозвон,недозвон,,,0,487 Request Terminated,
393878,недозвон,недозвон,,,0,480 Temporarily Unavailable,
396751,недозвон,недозвон,,,0,480 Temporarily Unavailable,
398060,недозвон,недозвон,,,0,480 Temporarily Unavailable,
398306,недозвон,недозвон,,,0,480 Temporarily Unavailable,
398654,недозвон,недозвон,,,0,480 Temporarily Unavailable,
398746,недозвон,недозвон,,,0,480 Temporarily Unavailable,
398775,недозвон,недозвон,,,0,480 Temporarily Unavailable,
400451,недозвон,недозвон,,,0,480 Temporarily Unavailable,
400486,недозвон,недозвон,,,0,480 Temporarily Unavailable,
400523,недозвон,недозвон,,,0,480 Temporarily Unavailable,
400749,недозвон,недозвон,,,0,480 Temporarily Unavailable,
403378,недозвон,недозвон,,,0,480 Temporarily Unavailable,
403934,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
419240,недозвон,недозвон,,,0,480 Temporarily Unavailable,
423507,недозвон,недозвон,,,0,487 Request Terminated,
430133,недозвон,недозвон,,,0,480 Temporarily Unavailable,
432926,недозвон,недозвон,,,0,404 Not Found,
489117,недозвон,недозвон,,,0,480 Temporarily Unavailable,
492123,недозвон,недозвон,,,0,480 Temporarily Unavailable,
666094,недозвон,недозвон,,,0,480 Temporarily Unavailable,
691461,недозвон,недозвон,,,0,480 Temporarily Unavailable,
691559,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",28,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
793132,недозвон,недозвон,,,0,480 Temporarily Unavailable,
793387,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?",15,200 OK,"hello_main, hello_null_1"
807662,недозвон,недозвон,,,0,480 Temporarily Unavailable,
809089,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
810287,недозвон,недозвон,,,0,480 Temporarily Unavailable,
810950,недозвон,недозвон,,,0,480 Temporarily Unavailable,
816435,недозвон,недозвон,,,0,480 Temporarily Unavailable,
822912,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
829298,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
829461,недозвон,недозвон,,,0,486 Busy Here,
831413,недозвон,недозвон,,,0,480 Temporarily Unavailable,
832726,недозвон,недозвон,,,0,486 Busy Here,
835912,недозвон,недозвон,,,0,480 Temporarily Unavailable,
838594,недозвон,недозвон,,,0,480 Temporarily Unavailable,
840417,недозвон,недозвон,,,0,480 Temporarily Unavailable,
844866,недозвон,недозвон,,,0,480 Temporarily Unavailable,
847488,недозвон,недозвон,,,0,480 Temporarily Unavailable,
848910,недозвон,недозвон,,,0,480 Temporarily Unavailable,
849452,недозвон,недозвон,,,0,480 Temporarily Unavailable,
852886,недозвон,недозвон,,,0,480 Temporarily Unavailable,
853718,недозвон,недозвон,,,0,487 Request Terminated,
862521,недозвон,недозвон,,,0,480 Temporarily Unavailable,
897847,недозвон,недозвон,,,0,404 Not Found,
901623,недозвон,недозвон,,,0,480 Temporarily Unavailable,
905261,недозвон,недозвон,,,0,480 Temporarily Unavailable,
906138,недозвон,недозвон,,,0,480 Temporarily Unavailable,
975687,недозвон,недозвон,,,0,486 Busy Here,
977493,недозвон,недозвон,,,0,480 Temporarily Unavailable,
980471,недозвон,недозвон,,,0,480 Temporarily Unavailable,
993085,недозвон,недозвон,,,0,480 Temporarily Unavailable,
995369,недозвон,недозвон,,,0,480 Temporarily Unavailable,
998060,недозвон,недозвон,,,0,480 Temporarily Unavailable,
999128,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?",6,200 OK,hello_main
999948,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1000815,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1002010,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1003326,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1005001,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1005548,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1006331,недозвон,недозвон,,,0,487 Request Terminated,
1007497,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1008287,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1014641,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1016084,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1019080,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1019800,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1020133,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1020254,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1020486,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1022615,недозвон,недозвон,,,0,404 Not Found,
1023134,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?",7,200 OK,hello_main
1024059,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",28,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1026911,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1028791,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1029909,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1030261,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1031986,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1032101,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1032377,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",33,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1033360,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1036232,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1036770,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1041553,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1041687,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1042645,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1043423,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1043487,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1044294,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1045193,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1045630,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1049927,недозвон,недозвон,,,0,484 Address Incomplete,
1053387,недозвон,недозвон,,,0,487 Request Terminated,
1054407,недозвон,недозвон,,,0,487 Request Terminated,
1055202,недозвон,недозвон,,,0,487 Request Terminated,
1055372,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1055713,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1058194,недозвон,недозвон,,,0,486 Busy Here,
1058518,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1061776,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1064250,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1071683,недозвон,недозвон,,,0,404 Not Found,
1074804,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1089975,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",25,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1091384,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1109189,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1116417,недозвон,недозвон,,,0,404 Not Found,
1125650,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1126711,недозвон,недозвон,,,0,487 Request Terminated,
1137855,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1139016,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1139913,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1139975,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1150843,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1151946,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1155285,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?",7,200 OK,hello_main
1155535,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1156102,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1158774,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1160281,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1162874,недозвон,недозвон,,,0,486 Busy Here,
1166611,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1168042,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1172778,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1173122,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1173821,недозвон,недозвон,,,0,487 Request Terminated,
1174835,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1175152,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?",6,200 OK,hello_main
1178918,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1179643,недозвон,недозвон,,,0,404 Not Found,
1179842,недозвон,недозвон,,,0,404 Not Found,
1180001,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1180033,недозвон,недозвон,,,0,404 Not Found,
1180196,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?",16,200 OK,hello_main
1197581,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1197868,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1198888,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1199308,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1199316,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",31,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1199446,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1199622,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1201208,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1201744,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1203216,недозвон,недозвон,,,0,404 Not Found,
1205643,недозвон,недозвон,,,0,487 Request Terminated,
1213178,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1216132,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1239379,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1240498,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1241900,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1242999,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1243360,недозвон,недозвон,,,0,486 Busy Here,
1243788,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1243834,недозвон,недозвон,,,0,487 Request Terminated,
1244246,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1244251,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1244257,недозвон,недозвон,,,0,487 Request Terminated,
1244501,недозвон,недозвон,,,0,487 Request Terminated,
1244987,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1245017,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1245218,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",28,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1245357,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1248125,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1249991,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1250107,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?",6,200 OK,hello_main
1250110,,недозвон,,,0,480 Temporarily Unavailable,
1250455,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1251950,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1252341,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1252417,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1252636,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1252762,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1252845,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1256252,недозвон,недозвон,,,0,404 Not Found,
1257701,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1273352,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1275500,недозвон,недозвон,,,0,404 Not Found,
1276351,недозвон,недозвон,,,0,404 Not Found,
1281849,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1282331,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1282828,недозвон,недозвон,,,0,404 Not Found,
1284617,недозвон,недозвон,,,0,404 Not Found,
1286641,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1288627,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1288898,недозвон,недозвон,,,0,487 Request Terminated,
1289295,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1289614,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1289872,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1290139,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1290198,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1290848,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?",8,200 OK,
1291345,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1292625,недозвон,недозвон,,,0,487 Request Terminated,
1293434,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1293729,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1293776,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1294106,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1295447,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1295892,недозвон,недозвон,,,0,404 Not Found,
1296238,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1296600,тишина,недозвон,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",29,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1296638,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1296700,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1297026,недозвон,недозвон,,,0,486 Busy Here,
1297080,тишина,недозвон,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",28,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1297129,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1297162,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1311323,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1312269,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1315396,недозвон,недозвон,,,0,486 Busy Here,
1315714,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1315794,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1316676,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?",8,200 OK,hello_main
1316754,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1324551,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1325518,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",25,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1325747,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1325917,недозвон,недозвон,,,0,486 Busy Here,
1326376,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1328239,недозвон,недозвон,,,0,487 Request Terminated,
1328532,тишина,недозвон,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",27,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1330163,недозвон,недозвон,,,0,480 Temporarily Unavailable,
1334191,недозвон,недозвон,,,0,404 Not Found,
1336607,недозвон,недозвон,,,0,404 Not Found,
1339065,сброс на приветствии,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?",8,200 OK,hello_main
1339259,тишина,недозвон,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; bot: Аааллооо.; bot: Что-то вас не слышно, я перезвоню.",26,200 OK,"hello_main, hello_null_1, hello_null_2, start_null_hangup"
1339449,недозвон,недозвон,,,0,487 Request Terminated,
1340372,недозвон,недозвон,,,0,480 Temporarily Unavailable,
