id,result,status,true_status,transcript,duration,call_status,prompt
205451,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: с нет спасибо; bot: Вы нашим корпоративным клиентом являетесь, и я с коротким вопросом. По мобильной связи t2.",11,200 OK,"hello_main, hello_dont_change"
211118,дефолтные ответы,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: попробуйте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: как еще раз на сколько она там уменьшилось трафик; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: ели вы мне дадите хороший скидку вернусь к вам; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: сделаете хороший тариф то продолжим; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: с условиям изменения; bot: Отметили, что сейчас вы реже пользуетесь нашими услугами. Скажите, пожалуйста, планируете по корпоративной связи и дальше сотрудничать с нами?; human: вы что мне 1 и тоже спрашиваете; bot: Хорошо, поняла вас. Всего вам доброго, до свидания!",90,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_dont_understand_1, clarification_default_1, clarification_default_2, clarification_default_3, default_hangup"
234217,нет бизнеса,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да конечно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: что вы хотели; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: же теле 2 вы правильно я понимаю; bot: Это компания ""t2"", ранее вы нас знали как ""Теле2"".; human: теле 2 по теле 2 что то мы делаем расскажите; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: вы звоните вообще в организацию девушка нет не спасибо если надо мы сами к вам обратимся; bot: Поняла вас, извините за беспокойство, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_what_company, clarification_default_1, dont_disturb_hangup"
234333,дефолтные ответы,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; human: минутку уделю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: а так; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: так а вы кто еще раз; bot: Это компания ""t2"", ранее вы нас знали как ""Теле2"".; bot: Вы планируете пользоваться услугами t2 дальше?; human: а какой; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: у меня вроде всего хватает; bot: Отметили, что сейчас вы реже пользуетесь нашими услугами. Скажите, пожалуйста, планируете по корпоративной связи и дальше сотрудничать с нами?; bot: Алло?; human: слово; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; bot: Вас не слышно; human: пропали; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: через сейчас с вами созвонилась как раз буду поговорить могу спокойно; bot: Хм, у меня не стоит отметка, что вам уже звонили. Можете, пожалуйста, уточнить, вы планируете продолжать сотрудничество с нами по корпоративной связи?; human: оттуда; bot: Отметили, что сейчас вы реже пользуетесь нашими услугами. Скажите, пожалуйста, планируете по корпоративной связи и дальше сотрудничать с нами?; human: вы сказали; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: и сколько еще времени будет действовать ваше предложение; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: а на какой срок это действует; bot: Хорошо, поняла вас. Всего вам доброго, до свидания!",171,200 OK,"hello_main, hello_null_1, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_what_company, clarification_tail_1, clarification_default_2, clarification_default_3, clarification_null_1, clarification_default_1, clarification_null_2, clarification_default_2, clarification_already_phoned, clarification_default_3, clarification_default_1, clarification_default_2, default_hangup"
234559,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: все набери пожалуйста да как; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?",26,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1"
234829,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: 7 у вас мой номер почему вы звоните мне; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: позже наберу; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: я ничего не понял повтори если можешь; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",71,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_dont_understand_1, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup"
234847,отказ - не знает,угроза оттока подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: здравствуйте да слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: не подскажу; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: там вроде пользуются людей не знаю не подскажу; bot: У вас будет возможность обговорить условия договора с персональным менеджером, выявить и найти пути решения проблем, если они у вас возникли. Он свяжется с вами в ближайшее время. Надеюсь, вы продолжите сотрудничать с нами.; bot: Спасибо за уделенное время, хорошего вам дня!",55,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_dont_know, final_hangup"
234887,отказ - уже звонили,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет неудобно на работе извините; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: я не слышу; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да мне звонили уже я в курсе да; bot: Хм, у меня не стоит отметка, что вам уже звонили. Можете, пожалуйста, уточнить, вы планируете продолжать сотрудничество с нами по корпоративной связи?",29,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_already_phoned"
234992,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup"
235044,ничего не надо - до озвучивания оффера,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет спасибо не надо",11,200 OK,hello_main
235655,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет сейчас; bot: У меня короткий вопрос по вашему договору, буквально минута.",15,200 OK,"hello_main, hello_wrong_time"
235752,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: сейчас; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?",29,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1"
235843,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: по поводу; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: а договор; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: договор с кем договор с кем; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?",30,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_default_1"
235847,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: спасибо нет; bot: У меня короткий вопрос по вашему договору, буквально минута.",12,200 OK,"hello_main, hello_wrong_time"
236164,отказ - сомневается,угроза оттока подтверждена,,"bot: Добрый день! Это Ольга из компании t2. Мы с вами созванивались уже, но разговор прервался. Удобно сейчас?; human: я слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: потому что варианты я подумаю; bot: Думаю, мы сможем предложить вам выгодные условия и развеять сомнения. Я передам вашему персональному менеджеру, чтобы он подобрал для вас подходящие тарифы и услуги. В ближайшее время он свяжется с вами и обязательно поможет.; bot: Спасибо за уделенное время, хорошего вам дня!",48,200 OK,"hello_main_recall, hello_thanks, clarification_main, clarification_main_tail, clarification_to_think, final_hangup"
236580,сброс после приветствия,угроза оттока не определена,,"bot: Добрый день! Это Ольга из компании t2. Мы с вами созванивались уже, но разговор прервался. Удобно сейчас?; human: алло",8,200 OK,hello_main_recall
236899,нет возможности соединить с ЛПР,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: а вы позвонили в организацию; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: а подождите вам возможно трафика; bot: Слушаю.; human: организацию предоставляющие вам возможность размещать ваше оборудование на 9 этажки в городе михайловка по какому вопросу вы звоните уточните пожалуйста я вас соединю к юристу или; bot: Угу, а тогда соедините, пожалуйста, с сотрудником, который занимается вопросами корпоративной связи? Ну или номер продиктуйте, я запишу.; human: тариф мы не пользуемся вашей корпоративной связи я конечно по часу уточню но у нас нет такого; bot: Поняла вас, извините за беспокойство, до свидания!",60,200 OK,"hello_main, hello_default, clarification_main, clarification_interruption_1, search_mdp_main, dont_disturb_hangup"
237036,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: это телефон служебный мне могу любое время звоните; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.",15,200 OK,"hello_main, hello_thanks, clarification_main"
237133,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; human: компания; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: вы звоните; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",23,200 OK,"hello_main, hello_null_1, hello_default, clarification_main, clarification_main_tail"
237325,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: добрый день; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup"
237751,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: говорите подождите вы номером не ошиблись; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup"
237969,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: нет мне некогда извините; bot: У меня короткий вопрос по вашему договору, буквально минута.",11,200 OK,"hello_main, hello_wrong_time"
238107,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это Ольга из компании t2. Мы с вами созванивались уже, но разговор прервался. Удобно сейчас?; human: я в роуминге не могу я разговаривать; bot: У меня короткий вопрос по вашему договору, буквально минута.",10,200 OK,"hello_main_recall, hello_wrong_time"
238342,отказ - не знает,угроза оттока подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; human: в екатеринбурге я живу; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: вы говорите я слушаю вас; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: вроде все вам это зачем какая вам выгода; bot: Дело в том, что мы по корпоративной связи с вами сотрудничаем и...; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: может это и полезно было бы не знаю; bot: У вас будет возможность обговорить условия договора с персональным менеджером, выявить и найти пути решения проблем, если они у вас возникли. Он свяжется с вами в ближайшее время. Надеюсь, вы продолжите сотрудничать с нами.; bot: Спасибо за уделенное время, хорошего вам дня!",74,200 OK,"hello_main, hello_null_1, hello_default, clarification_main, clarification_main_tail, clarification_default_1, clarification_dont_want_answer, clarification_default_2, clarification_dont_know, final_hangup"
240203,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; human: я сейчас не дома; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: как; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: да мне в принципе подключен; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: а вы человек или робот; bot: Я только по корпоративной связи звоню уточнить.; bot: Вы планируете пользоваться услугами t2 дальше?; human: на 1 этаж спуститесь там в регистратуре там возьмите; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; bot: Алло?; bot: Вас не слышно; human: вы знаете меня так то и так все устраивает; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",102,200 OK,"hello_main, hello_null_1, hello_wrong_time, clarification_main, clarification_main_tail, clarification_dont_understand_1, clarification_default_1, clarification_robot_1, clarification_tail_1, clarification_default_2, clarification_null_1, clarification_null_2, clarification_not_outflow, final_hangup"
