id,result,status,true_status,transcript,duration,call_status,prompt
1339854,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: слушаю внимательно слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: по какому контракту по какому контракту; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: по какому договору корпоративной связи вы меня слышите вы меня слышите; bot: Слушаю.; human: я задаю вопрос вы меня слышите; bot: Да-да?; human: по какому контракту; bot: Мы видим, что в рамках корпоративного договора стали меньше пользоваться связью. Подскажите, пожалуйста, всё хорошо работает, вы планируете дальше с нами сотрудничать?; human: вы вы меня можете услышать я задала вопрос по какому контракту меня организация какой организации идет речь; bot: Вы нашим абонентом являетесь. Это оператор мобильной связи t2.; bot: Вы планируете пользоваться услугами t2 дальше?; human: мы я поняла что вы блядь прости господи",77,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_dont_understand_1, clarification_interruption_1, clarification_interruption_2, clarification_dont_understand_2, question_what_organization_1, clarification_tail_1"
1389567,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: звоните уже 5 раз больше; bot: Поняла вас, извините за беспокойство, до свидания!",13,200 OK,"hello_main, dont_disturb_hangup"
1491964,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: ага по какому контракту ну да как предприятие называется; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: мне вопрос задал да вам; bot: Слушаю.; human: затрудняюсь я говорю вопрос задал вам; bot: Да-да?; human: предприятие как представьте как называется; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: я понял вас я понял вас а как это предприятие называется который месяц стало пользоваться; bot: Мы видим, что в рамках корпоративного договора стали меньше пользоваться связью. Подскажите, пожалуйста, всё хорошо работает, вы планируете дальше с нами сотрудничать?; human: все да вы откуда звоните девушка; bot: Это компания ""t2"", ранее вы нас знали как ""Теле2"".; bot: Вы планируете пользоваться услугами t2 дальше?; human: нет блокируйте это все номера пожалуйста ладно прямо сейчас можете я денежку скину вам даже 1000 рублей; bot: Снижение трафика замечено в целом по контракту.; human: алло дура вообще",97,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_dont_understand_1, clarification_interruption_1, clarification_interruption_2, clarification_default_1, clarification_dont_understand_2, clarification_what_company, clarification_tail_1, question_which_number_1"
1516838,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: а мне каждый ден будете звонить; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: я не работаю с вами вообще откуда у вас мой номер почему мне вообще звоните; bot: Вы нашим абонентом являетесь. Это оператор мобильной связи t2.; bot: Вы планируете пользоваться услугами t2 дальше?; human: я не являюсь вашим абонентом; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: я не пользуюсь ебанутая вы что ли да",49,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, question_what_organization_1, clarification_tail_1, clarification_default_1"
1525825,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: вы вы мне звоните уже я вам 1 и тоже говорите постоянно мы пользуемся; bot: Поняла вас, извините за беспокойство, до свидания!",37,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, dont_disturb_hangup"
1686186,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: вы меня слышите хорошо; bot: Слушаю.; human: слышите меня вообще хорошо; bot: Да-да?; human: уже пя 5 человек который мне звонит от васс говоририт 1 и тоже я уже устал вам объяснять не звоните мне больше; bot: Поняла вас, извините за беспокойство, до свидания!",41,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_interruption_1, clarification_interruption_2, dont_disturb_hangup"
1774507,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: удобно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: по вашему это по какому; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: это какой; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: по какому договору по какому договору иди нахуй блядь робот с бучи",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_dont_understand_1"
1857475,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: мне не интересно вы зачем мне звони каждый день; bot: Поняла вас, извините за беспокойство, до свидания!",17,200 OK,"hello_main, dont_disturb_hangup"
1997322,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: что; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: ой; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да вы заебали уже с этим вопросом звоните; bot: Поняла вас, извините за беспокойство, до свидания!",32,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, dont_disturb_hangup"
2813687,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: мы с вами разговаривали вы мне 1 раз звоните; bot: Поняла вас, извините за беспокойство, до свидания!",17,200 OK,"hello_main, dont_disturb_hangup"
3179682,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: можете мне не звонить; bot: Поняла вас, извините за беспокойство, до свидания!",15,200 OK,"hello_main, dont_disturb_hangup"
3190088,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: слушайте 1 и тоже звоните и говорите постоянно",20,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail"
3422196,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет неудобно; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: паку; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: по какому договору номер номер договора какой номер такого; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: номер договора какой номер договора какой номер договора скажите пожалуйста; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: номер договора скажи дура блядь",43,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_default_1, clarification_default_2"
3460755,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: алло слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: что за трафик что такое график и почему снижение о чем это говорит; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: а все что я хочу что то изменить я что то не поняла; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: то есть я должна обязана пользоваться так чтобы за хлеб было так что ли или что; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: оплачиваю что еще надо; bot: Отметили, что сейчас вы реже пользуетесь нашими услугами. Скажите, пожалуйста, планируете по корпоративной связи и дальше сотрудничать с нами?; human: я не могу понять я была оплата есть что еще надо пользуюсь я или нет оплата есть все на этом о чем вообще речь то; bot: Мы видим, что в рамках корпоративного договора стали меньше пользоваться связью. Подскажите, пожалуйста, всё хорошо работает, вы планируете дальше с нами сотрудничать?; human: это робот я не пойму или ничего не отвечает на мои вопросы свое говорит и все пользуюсь меньше и меньше оплата есть все вам что надо только оплату а что еще надо; bot: Сейчас вы стали реже пользоваться услугами t2. Уточните, пожалуйста, вы продолжите пользоваться нашей корпоративной связью?; human: понятно это получается что с роботом разговариваю да это робот или что живых не осталось что ли уже; bot: Я только по корпоративной связи звоню уточнить.; bot: Вы планируете пользоваться услугами t2 дальше?; human: оплата вопрос оплата поступает; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: я спрашиваю оплата поступает оплата поступает оплата поступает вопрос оплата поступает; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: вопрос вопрос оплата поступает да ни что блядь там нахуй сука совсем уже ебанули что блядь мне тут робота вопрос блядь оплата поступает вопрос оплата поступая так еще спросить получить ответ каким образом робот отвечаю оплата поступает; bot: Поняла вас, извините за беспокойство, до свидания!",198,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_dont_understand_1, clarification_default_2, clarification_default_3, clarification_dont_understand_2, clarification_dont_understand_3, clarification_robot_1, clarification_tail_1, clarification_default_1, clarification_default_2, dont_disturb_hangup"
3569919,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: а вы можете сделать мне уже раз 5 звонили я не работаю в компании; bot: Поняла вас, извините за беспокойство, до свидания!",21,200 OK,"hello_main, dont_disturb_hangup"
3650398,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: девушка вы робот; bot: Я только по корпоративной связи звоню уточнить.; human: робот; bot: Хм… Я лишь хочу уточнить у вас, планируете ли вы дальше пользоваться нашими услугами?; human: вы робот вы робот; bot: Я только по корпоративной связи звоню уточнить.; human: вы робот пидорасина; bot: Поняла вас, извините за беспокойство, до свидания!",42,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_robot_1, clarification_robot_2, clarification_robot_1, dont_disturb_hangup"
3700000,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: по какому поводу; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: мне уже постоянно вот звонит по этому вопросу я уже сказала что у нас это чисто корпоративный номер он только для смс банка все; bot: Поняла вас, извините за беспокойство, до свидания!",46,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, dont_disturb_hangup"
3780536,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: здравствуйте внимательно слушаю мне мы уже с вами разговаривали а вы мне 1 раз звоните; bot: Поняла вас, извините за беспокойство, до свидания!",19,200 OK,"hello_main, dont_disturb_hangup"
3792617,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло да что опять хотели; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: не нравится там что мало трафик или что вы уже звоните каждую неделю мне надоело; bot: Поняла вас, извините за беспокойство, до свидания!",20,200 OK,"hello_main, hello_thanks, clarification_main, dont_disturb_hangup"
3843224,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: идите нахуй",18,200 OK,"hello_main, hello_default, clarification_main"
4027053,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: если сейчас слышь; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: как было робот; bot: Я только по корпоративной связи звоню уточнить.; human: нет идите нахуй; bot: Поняла вас, извините за беспокойство, до свидания!",39,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_robot_1, dont_disturb_hangup"
4034826,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло да вы заебали звонить",6,200 OK,hello_main
4045346,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да что хотите; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: вы мне звоните вы мне каждую неделю звоните; bot: Поняла вас, извините за беспокойство, до свидания!",42,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, dont_disturb_hangup"
4050206,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: как вы это заметили как вы это звоните; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: какой связью сотовый или интернетом; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: это как поняли платежи изменились через стали меньше; bot: Мм, мои коллеги заметили, что по вашему договору корпоративной связи снизился трафик. Ну то есть меньше звонков стало совершаться, активность уменьшилась. Поэтому хотим уточнить, планируете ли вы пользоваться нашими услугами дальше?; human: а не каклик меньше стали оля ты гребаный бот иди нахуй кба бот иди нахуй; bot: Поняла вас, извините за беспокойство, до свидания!",73,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_default_2, clarification_dont_understand_1, dont_disturb_hangup"
4136318,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: слышно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: вот знаете что я планирую я надоело каждые 2 недели вот на этот вопрос отвечать; bot: Поняла вас, извините за беспокойство, до свидания!",32,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, dont_disturb_hangup"
4534501,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: хорошо; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: у меня ваше устройство стоят ваше устройство стоят в бельта бельта нигде просьба мне не звонить просто так; bot: Поняла вас, извините за беспокойство, до свидания!",31,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, dont_disturb_hangup"
4782597,больше не звонить,негатив клиента от звонка,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: все ой нет мне с вами вообще никогда мно разговаривать не нужно мне звонить все доброго; bot: Поняла вас, извините за беспокойство, до свидания!",14,200 OK,"hello_main, dont_disturb_hangup"
